"140","奥之院弁天堂","寺院建築","重要文化財","福島県","東北","37.531974","139.727019","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-222","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-140"
"141","長光寺地蔵堂","寺院建築","重要文化財","愛知県","東海","35.233178","136.831333","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-1261","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-141"
"142","金剛寺多宝塔","寺院建築","重要文化財","大阪府","近畿","34.428285","135.529390","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-2190","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-142"
"143","白峯寺","寺院建築","重要文化財","香川県","四国","34.343392","133.910573","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-00005014","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-143"
"144","竜禅寺三仏堂","寺院建築","重要文化財","茨城県","関東","35.922538","140.023478","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-247","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-144"
"145","明導寺阿弥陀堂","寺院建築","重要文化財","熊本県","九州","32.252636","130.974092","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-3582","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-145"
"146","善光寺山門","寺院建築","重要文化財","山梨県","北陸甲信","35.664586","138.592476","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-843","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-146"
"147","閼伽井坊多宝塔","寺院建築","重要文化財","山口県","中国","34.038675","131.872146","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-3234","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-147"
"148","勝福寺観音堂","寺院建築","重要文化財","福島県","東北","37.648237","139.896860","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-208","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-148"
"149","知立神社多宝塔","寺院建築","重要文化財","愛知県","東海","35.012703","137.041394","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-1267","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-149"
"150","長命寺護摩堂","寺院建築","重要文化財","滋賀県","近畿","35.162649","136.064237","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-1407","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-150"
"151","竜正院仁王門","寺院建築","重要文化財","千葉県","関東","35.866672","140.341648","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-490","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-151"
"152","善導寺","寺院建築","重要文化財","福岡県","九州","33.329523","130.606757","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-3473","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-152"
"153","興臨院表門","寺院建築","重要文化財","京都府","近畿","35.044208","135.742960","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-1607","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-153"
"154","大善寺本堂","寺院建築","国宝","山梨県","北陸甲信","35.657108","138.743001","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-882","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-154"
"155","屋島寺本堂","寺院建築","重要文化財","香川県","四国","34.357879","134.101255","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-3277","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-155"
"156","瑞聖寺大雄宝殿","寺院建築","重要文化財","東京都","関東","35.637294","139.726933","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-512","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-156"
"157","財賀寺","寺院建築","重要文化財","愛知県","東海","34.870829","137.357317","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-1230","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-157"
"158","雲樹寺四脚門(大門)","寺院建築","重要文化財","島根県","中国","35.393324","133.265548","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-2964","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-158"
"159","観音寺観音堂","寺院建築","重要文化財","山形県","東北","38.217678","140.070027","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-197","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-159"
"160","善光寺本堂","寺院建築","重要文化財","大分県","九州","33.559484","131.305493","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-3598","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-160"
"161","寶塔寺本堂","寺院建築","重要文化財","京都府","近畿","34.962868","135.775865","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-1920","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-161"
"162","薬王院本堂","寺院建築","重要文化財","茨城県","関東","36.356030","140.477665","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-236","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-162"
"163","智満寺本堂","寺院建築","重要文化財","静岡県","東海","34.891248","138.161983","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-1152","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-163"
"164","瑞龍寺","寺院建築","国宝","富山県","北陸甲信","36.735551","137.011523","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-712","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-164"
"165","安国寺釈迦堂","寺院建築","重要文化財","広島県","中国","34.388106","133.380010","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-3144","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-165"
"166","立石寺三重小塔","寺院建築","重要文化財","山形県","東北","38.314993","140.434131","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-177","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-166"
"167","慈眼院金堂","寺院建築","重要文化財","大阪府","近畿","34.374136","135.343732","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-2172","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-167"
"168","国分寺本堂","寺院建築","重要文化財","香川県","四国","34.303092","133.944170","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-3298","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-168"
"169","広徳寺大御堂","寺院建築","重要文化財","埼玉県","関東","35.977399","139.504229","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-459","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-169"
"170","英彦山神社奉幣殿","寺院建築","重要文化財","福岡県","九州","33.483868","130.910330","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-3496","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-170"
"171","密蔵院多宝塔","寺院建築","重要文化財","愛知県","東海","35.243202","137.003225","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-1226","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-171"
"172","教王護国寺北大門","寺院建築","重要文化財","京都府","近畿","34.982044","135.747681","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-1837","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-172"
"173","光前寺弁天堂","寺院建築","重要文化財","長野県","北陸甲信","35.735125","137.895921","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-955","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-173"
"174","福成寺本堂内厨子及び須弥壇","寺院建築","重要文化財","広島県","中国","34.378094","132.775005","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-3694","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-174"
"175","佐竹寺本堂","寺院建築","重要文化財","茨城県","関東","36.526026","140.504668","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-243","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-175"
"176","福生寺観音堂","寺院建築","重要文化財","福島県","東北","37.441126","139.845260","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-226","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-176"
"177","長福寺本堂","寺院建築","重要文化財","大分県","九州","33.327881","130.937781","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-00004078","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-177"
"178","地蔵院","寺院建築","重要文化財","三重県","東海","34.853061","136.389306","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-1308","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-178"
"179","法界寺本堂（薬師堂）","寺院建築","重要文化財","京都府","近畿","34.933925","135.815024","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-1917","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-179"
"180","丈六寺本堂（元方丈）","寺院建築","重要文化財","徳島県","四国","34.005172","134.550954","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-3244","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-180"
"181","石堂寺","寺院建築","重要文化財","千葉県","関東","35.052057","139.957854","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-495","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-181"
"182","大乗寺仏殿","寺院建築","重要文化財","石川県","北陸甲信","36.532762","136.658796","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-770","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-182"
"183","本山寺本堂","寺院建築","重要文化財","岡山県","中国","34.944370","134.010149","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-3101","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-183"
"184","勝常寺薬師堂","寺院建築","重要文化財","福島県","東北","37.563503","139.870023","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-221","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-184"
"185","生善院観音堂","寺院建築","重要文化財","熊本県","九州","32.287572","130.976659","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-3585","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-185"
"186","甚目寺","寺院建築","重要文化財","愛知県","東海","35.194731","136.823471","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-1271","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-186"
"187","本願寺本堂","寺院建築","重要文化財","京都府","近畿","35.601814","134.902220","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-2063","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-187"
"188","旧燈明寺三重塔","寺院建築","重要文化財","神奈川県","関東","35.416363","139.659229","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-584","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-188"
"189","園城寺唐院","寺院建築","重要文化財","滋賀県","近畿","35.012340","135.852092","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-1340","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-189"
"190","孝恩寺観音堂","寺院建築","国宝","大阪府","近畿","34.397072","135.394573","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-2164","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-190"
"191","岡寺仁王門","寺院建築","重要文化財","奈良県","近畿","34.471745","135.827422","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-2772","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-191"
"192","粉河寺","寺院建築","重要文化財","和歌山県","近畿","34.279140","135.403719","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-2858","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-192"
"193","圓成寺宇賀神本殿","神社建築","重要文化財","奈良県","近畿","34.695801","135.915675","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-2513","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-193"
"194","室生寺本堂(灌頂堂)","寺院建築","国宝","奈良県","近畿","34.537861","136.040610","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-2764","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-194"
"195","金剛三昧院経蔵","寺院建築","重要文化財","和歌山県","近畿","34.209840","135.586955","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-2891","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-195"
"196","護国院鐘楼","寺院建築","重要文化財","和歌山県","近畿","34.184567","135.190058","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-2809","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-196"
"197","宇治上神社拝殿","神社建築","国宝","京都府","近畿","34.891976","135.811307","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-1947","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-197"
"198","竜泉寺仁王門","寺院建築","重要文化財","大阪府","近畿","34.461622","135.597754","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-2183","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-198"
"199","天満神社本殿","神社建築","重要文化財","和歌山県","近畿","34.191629","135.164247","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-2818","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-199"
"200","広八幡神社楼門","神社建築","重要文化財","和歌山県","近畿","34.017783","135.174903","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","102-2904","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; region+category quotas; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-200"
"201","八坂神社本殿（儀俄大宮）","神社建築","重要文化財","滋賀県","近畿","34.951284","136.196929","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1463","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-201"
"202","薬王寺観音堂","寺院建築","重要文化財","和歌山県","近畿","34.076573","135.267973","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2908","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-202"
"203","談山神社権殿","神社建築","重要文化財","奈良県","近畿","34.465930","135.860871","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2626","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-203"
"204","八幡神社三重塔","寺院建築","重要文化財","兵庫県","近畿","34.767640","135.130703","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2237","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-204"
"205","中島神社本殿","神社建築","重要文化財","兵庫県","近畿","35.525423","134.862627","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2363","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-205"
"206","法音寺本堂","寺院建築","重要文化財","和歌山県","近畿","34.051204","135.326160","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2907","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-206"
"207","長野神社本殿","神社建築","重要文化財","大阪府","近畿","34.450122","135.571416","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2196","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-207"
"208","愛宕念仏寺本堂","寺院建築","重要文化財","京都府","近畿","35.031353","135.661091","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1849","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-208"
"209","生和神社本殿","神社建築","重要文化財","滋賀県","近畿","35.079129","136.033783","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1446","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-209"
"210","三宝院殿堂","寺院建築","重要文化財","京都府","近畿","34.952151","135.818963","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1907","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-210"
"211","加太春日神社本殿","神社建築","重要文化財","和歌山県","近畿","34.275271","135.074616","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2822","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-211"
"212","金剛輪寺三重塔","寺院建築","重要文化財","滋賀県","近畿","35.161797","136.283037","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1507","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-212"
"213","霊山寺鐘楼","寺院建築","重要文化財","奈良県","近畿","34.673352","135.742629","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2488","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-213"
"214","勝部神社本殿","神社建築","重要文化財","滋賀県","近畿","35.050815","135.990672","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1425","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-214"
"215","丹生都比売神社本殿","神社建築","重要文化財","和歌山県","近畿","34.262674","135.521872","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2870","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-215"
"216","寶積寺三重塔","寺院建築","重要文化財","京都府","近畿","34.895168","135.679192","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2022","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-216"
"217","人麿神社本殿","神社建築","重要文化財","奈良県","近畿","34.514731","135.784729","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2620","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-217"
"218","唐招提寺鼓楼","寺院建築","国宝","奈良県","近畿","34.675716","135.785107","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2479","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-218"
"219","八幡神社本殿及び拝殿","神社建築","重要文化財","兵庫県","近畿","35.130959","135.079401","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2431","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-219"
"220","地蔵峰寺本堂","寺院建築","重要文化財","和歌山県","近畿","34.136617","135.199180","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2842","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-220"
"221","松尾大社本殿","神社建築","重要文化財","京都府","近畿","34.999833","135.685227","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1931","文化庁DBの緯度・経度欄","official-background-addition","200地点版を固定; official pool addition; proportional regional target; 2km spacing; deterministic SHA-256 rank","kinki-shrine-temple-sites-v5-nested-221"
