"131","長弓寺本堂","寺院建築","国宝","奈良県","近畿","34.718572","135.727286","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2664","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"132","伏見稲荷大社","神社建築","重要文化財","京都府","近畿","34.967143","135.772874","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-00004716","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"133","安楽寺多宝小塔","寺院建築","重要文化財","和歌山県","近畿","34.070174","135.358581","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2912","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"134","天満神社本殿","神社建築","重要文化財","兵庫県","近畿","34.930375","134.544238","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2405","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"135","富田林興正寺別院","寺院建築","重要文化財","大阪府","近畿","34.500198","135.602706","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-00004732","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"136","野上八幡宮拝殿","神社建築","重要文化財","和歌山県","近畿","34.165697","135.294682","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2846","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"137","法界寺阿弥陀堂","寺院建築","国宝","京都府","近畿","34.934164","135.814967","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1916","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"138","兵主神社本殿","神社建築","重要文化財","大阪府","近畿","34.470793","135.391463","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2146","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"139","金峯山寺二王門","寺院建築","国宝","奈良県","近畿","34.368899","135.858927","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2798","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"140","都祁水分神社本殿","神社建築","重要文化財","奈良県","近畿","34.597331","135.947183","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2676","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"141","酒垂神社本殿","神社建築","重要文化財","兵庫県","近畿","35.555524","134.869508","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2364","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"142","浄妙寺本堂","寺院建築","重要文化財","和歌山県","近畿","34.076411","135.114646","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2834","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"143","船守神社本殿","神社建築","重要文化財","大阪府","近畿","34.331358","135.172292","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2229","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"144","智恩寺多宝塔","寺院建築","重要文化財","京都府","近畿","35.557928","135.184040","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1978","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"145","住吉神社","神社建築","重要文化財","兵庫県","近畿","34.935458","134.828489","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-00005472","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"146","大峰山寺本堂","寺院建築","重要文化財","奈良県","近畿","34.253004","135.941335","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2806","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"147","和爾下神社本殿","神社建築","重要文化財","奈良県","近畿","34.620098","135.835284","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2602","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"148","浄厳院","寺院建築","重要文化財","滋賀県","近畿","35.137870","136.128702","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1476","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"149","御香宮神社表門","神社建築","重要文化財","京都府","近畿","34.934062","135.767461","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1923","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"150","秋篠寺本堂","寺院建築","国宝","奈良県","近畿","34.703610","135.776210","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2485","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"151","原田神社本殿","神社建築","重要文化財","大阪府","近畿","34.779439","135.465704","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2153","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"152","石津寺本堂","寺院建築","重要文化財","滋賀県","近畿","35.005907","135.924244","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1419","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"153","橿原神宮本殿","神社建築","重要文化財","奈良県","近畿","34.488485","135.786091","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2603","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"154","粉河寺","寺院建築","重要文化財","和歌山県","近畿","34.279140","135.403719","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2858","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"155","春日神社本殿","神社建築","重要文化財","京都府","近畿","34.781658","135.793686","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2048","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"156","金剛院塔婆（三重塔）","寺院建築","重要文化財","京都府","近畿","35.476656","135.446837","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1936","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"157","白山神社本殿","神社建築","重要文化財","奈良県","近畿","34.503311","135.843255","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2654","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"158","徳光院多宝塔","寺院建築","重要文化財","兵庫県","近畿","34.709546","135.195760","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2247","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"159","積川神社本殿","神社建築","重要文化財","大阪府","近畿","34.425045","135.439548","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2145","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"160","正明寺本堂","寺院建築","重要文化財","滋賀県","近畿","35.025768","136.245020","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1487","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"161","高座神社本殿","神社建築","重要文化財","兵庫県","近畿","35.069417","135.050703","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-00005140","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"162","曼殊院","寺院建築","重要文化財","京都府","近畿","35.048718","135.803134","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1684","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"163","多田神社","神社建築","重要文化財","兵庫県","近畿","34.860582","135.402842","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2380","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"164","五村別院","寺院建築","重要文化財","滋賀県","近畿","35.418997","136.261764","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2069","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"165","高木神社","神社建築","重要文化財","滋賀県","近畿","35.037652","136.196292","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1484","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"166","宝厳寺","寺院建築","国宝","滋賀県","近畿","35.420636","136.143557","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1521","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"167","与杼神社拝殿","神社建築","重要文化財","京都府","近畿","34.905357","135.717844","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1928","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"168","道成寺本堂","寺院建築","重要文化財","和歌山県","近畿","33.914390","135.174545","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2914","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"169","白鬚神社本殿","神社建築","重要文化財","滋賀県","近畿","35.274528","136.011078","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1532","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"170","安楽寺塔婆","寺院建築","重要文化財","奈良県","近畿","34.432590","135.752181","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2662","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"171","志那神社本殿","神社建築","重要文化財","滋賀県","近畿","35.053367","135.932617","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1423","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"172","富貴寺本堂","寺院建築","重要文化財","奈良県","近畿","34.582326","135.751449","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2748","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"173","九手神社本殿","神社建築","重要文化財","京都府","近畿","35.178025","135.397380","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2059","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"174","不動院本堂","寺院建築","重要文化財","奈良県","近畿","34.514446","135.744384","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2574","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"175","地主神社幣殿","神社建築","重要文化財","滋賀県","近畿","35.246921","135.869137","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1372","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"176","竜泉寺仁王門","寺院建築","重要文化財","大阪府","近畿","34.461622","135.597754","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2183","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"177","大山祗神社本殿","神社建築","重要文化財","京都府","近畿","35.054646","135.406400","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2056","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"178","西徳寺本堂","寺院建築","重要文化財","滋賀県","近畿","35.487383","136.201770","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1525","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"179","住吉神社本殿","神社建築","重要文化財","兵庫県","近畿","34.940510","135.116657","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2387","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"180","神童寺本堂","寺院建築","重要文化財","京都府","近畿","34.765796","135.832230","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2025","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"181","観心寺訶梨帝母天堂","神社建築","重要文化財","大阪府","近畿","34.436963","135.598582","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2186","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"182","長樂寺仏殿","寺院建築","重要文化財","和歌山県","近畿","34.054249","135.214122","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2906","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"183","神田神社本殿","神社建築","重要文化財","滋賀県","近畿","35.136341","135.906557","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1374","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"184","観音寺","寺院建築","重要文化財","滋賀県","近畿","35.387496","136.339149","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1517","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"185","天満宮本殿","神社建築","重要文化財","京都府","近畿","34.806238","135.913059","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2046","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"186","海住山寺五重塔","寺院建築","国宝","京都府","近畿","34.776637","135.862046","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2032","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"187","吉御子神社本殿","神社建築","重要文化財","滋賀県","近畿","35.010082","136.050786","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1459","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"188","大福光寺本堂","寺院建築","重要文化財","京都府","近畿","35.218100","135.432802","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2057","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"189","御形神社本殿","神社建築","重要文化財","兵庫県","近畿","35.189479","134.630081","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2424","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"190","延暦寺","寺院建築","重要文化財","滋賀県","近畿","35.099334","135.852043","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-00004900","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"191","若宮神社本殿","神社建築","重要文化財","滋賀県","近畿","35.323556","136.067033","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1531","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"192","不動寺本堂","寺院建築","重要文化財","滋賀県","近畿","34.916584","135.983619","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1377","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"193","吉野水分神社","神社建築","重要文化財","奈良県","近畿","34.353943","135.873163","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2792","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"194","願泉寺","寺院建築","重要文化財","大阪府","近畿","34.448385","135.357781","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2167","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"195","向岳寺中門","寺院建築","重要文化財","山梨県","北陸甲信","35.710097","138.722424","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-864","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"196","小野神社境内社篁神社本殿","神社建築","重要文化財","滋賀県","近畿","35.153399","135.919992","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1430","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"197","安楽寺八角三重塔","寺院建築","国宝","長野県","北陸甲信","36.352401","138.152294","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-933","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"198","島田神社本殿","神社建築","重要文化財","京都府","近畿","35.281597","135.046828","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1935","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"199","新長谷寺三重塔","寺院建築","重要文化財","岐阜県","北陸甲信","35.484852","136.923505","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1046","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"200","火走神社摂社幸神社本殿","神社建築","重要文化財","大阪府","近畿","34.351877","135.369405","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2179","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"201","妙成寺三十番神堂","神社建築","重要文化財","石川県","北陸甲信","36.954194","136.775501","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-802","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"202","太山寺仁王門","寺院建築","重要文化財","兵庫県","近畿","34.696660","135.064736","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2252","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"203","種月寺本堂","寺院建築","重要文化財","新潟県","北陸甲信","37.727291","138.834767","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-645","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"204","桜井神社拝殿","神社建築","国宝","大阪府","近畿","34.485429","135.506196","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2130","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"205","平等寺薬師堂","寺院建築","重要文化財","新潟県","北陸甲信","37.720679","139.360177","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-662","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"206","油日神社本殿","神社建築","重要文化財","滋賀県","近畿","34.887047","136.249681","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1465","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"207","山梨岡神社本殿","神社建築","重要文化財","山梨県","北陸甲信","35.664610","138.638732","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-880","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"208","金胎寺多宝塔","寺院建築","重要文化財","京都府","近畿","34.830102","135.908966","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2044","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"209","盛蓮寺観音堂","寺院建築","重要文化財","長野県","北陸甲信","36.458867","137.871874","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-959","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"210","和田神社本殿","神社建築","重要文化財","滋賀県","近畿","34.997972","135.891200","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1370","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"211","中牧神社本殿","神社建築","重要文化財","山梨県","北陸甲信","35.756864","138.707057","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-881","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"212","正傳寺本堂","寺院建築","重要文化財","京都府","近畿","35.062361","135.736960","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1589","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"213","願興寺本堂","寺院建築","重要文化財","岐阜県","北陸甲信","35.431420","137.143998","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-1096","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"214","厳島神社末社春日神社本殿","神社建築","重要文化財","大阪府","近畿","34.802429","135.729145","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2171","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"215","飯盛寺本堂","寺院建築","重要文化財","福井県","北陸甲信","35.464223","135.670706","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-826","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"216","御靈神社本殿","神社建築","重要文化財","京都府","近畿","34.741210","135.826333","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2038","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"217","那谷寺本堂","寺院建築","重要文化財","石川県","北陸甲信","36.311561","136.421385","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-775","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"218","博西神社本殿","神社建築","重要文化財","奈良県","近畿","34.485753","135.709569","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-2774","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"219","浄念寺本堂","寺院建築","重要文化財","新潟県","北陸甲信","38.224909","139.476407","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-641","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"220","思子淵神社","神社建築","重要文化財","滋賀県","近畿","35.284272","135.842167","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-00004820","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"221","諏訪大社上社本宮","神社建築","重要文化財","長野県","北陸甲信","35.998832","138.118627","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-946","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"222","長遠寺","寺院建築","重要文化財","兵庫県","近畿","34.718187","135.412024","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2352","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"223","荒城神社本殿","神社建築","重要文化財","岐阜県","北陸甲信","36.218875","137.259626","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","shrine-102-1106","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
"224","長岳寺旧地蔵院","寺院建築","重要文化財","奈良県","近畿","34.560889","135.851297","文化庁・国指定文化財等DB","https://kunishitei.bunka.go.jp/bsys/index","temple-102-2599","文化庁DBの緯度・経度欄","official-background","shrine/temple official pool; proportional regional target; 2km spacing; deterministic SHA-256 rank"
